SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22024,1628449,0022400608,,TOR vs. ORL,W,12,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,3,2,17,1,Chris Boucher
22024,1628449,0022400580,,TOR @ MIL,L,15,3,4,0.75,0,1,0.0,0,0,0.0,2,4,6,0,0,0,0,1,6,-4,1,Chris Boucher
22024,1628449,0022400562,,TOR vs. BOS,W,17,2,7,0.286,1,4,0.25,0,0,0.0,1,8,9,0,0,0,1,2,5,13,1,Chris Boucher
22024,1628449,0022400550,,TOR vs. GSW,W,22,7,9,0.778,3,5,0.6,1,2,0.5,4,3,7,2,0,1,0,1,18,1,1,Chris Boucher
22024,1628449,0022400534,,TOR @ DET,L,20,5,6,0.833,4,5,0.8,0,0,0.0,1,2,3,1,0,0,0,1,14,4,1,Chris Boucher
22024,1628449,0022400517,,TOR @ CLE,L,27,9,14,0.643,5,8,0.625,0,0,0.0,3,9,12,0,1,1,0,1,23,10,1,Chris Boucher
22024,1628449,0022400511,,TOR @ NYK,L,4,4,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0,1,0,0,0,10,11,1,Chris Boucher
22024,1628449,0022400459,,TOR vs. BKN,W,5,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,-7,1,Chris Boucher
22024,1628449,0022400449,,TOR @ BOS,L,14,2,7,0.286,1,4,0.25,2,2,1.0,0,2,2,1,1,0,0,1,7,-23,1,Chris Boucher
22024,1628449,0022400438,,TOR vs. ATL,L,12,1,3,0.333,1,2,0.5,6,6,1.0,0,2,2,0,1,0,1,1,9,1,1,Chris Boucher
22024,1628449,0022400414,,TOR @ MEM,L,21,6,12,0.5,2,5,0.4,1,1,1.0,3,2,5,0,0,0,1,3,15,-9,1,Chris Boucher
22024,1628449,0022400397,,TOR @ NYK,L,19,5,6,0.833,4,5,0.8,2,2,1.0,1,2,3,1,3,1,0,1,16,5,1,Chris Boucher
22024,1628449,0022400388,,TOR vs. HOU,L,19,6,11,0.545,2,5,0.4,1,1,1.0,1,0,1,4,1,0,4,2,15,0,1,Chris Boucher
22024,1628449,0022400364,,TOR vs. BKN,L,19,1,5,0.2,1,5,0.2,0,0,0.0,2,1,3,1,1,1,0,3,3,3,1,Chris Boucher
22024,1628449,0022401223,,TOR vs. CHI,L,21,4,8,0.5,0,2,0.0,3,5,0.6,3,7,10,0,0,1,0,4,11,-9,1,Chris Boucher
22024,1628449,0022400328,,TOR vs. OKC,L,17,3,13,0.231,0,3,0.0,4,4,1.0,4,2,6,0,0,0,2,1,10,-24,1,Chris Boucher
22024,1628449,0022400054,,TOR vs. IND,W,14,2,6,0.333,1,4,0.25,1,2,0.5,0,2,2,2,0,0,1,1,6,-6,1,Chris Boucher
22024,1628449,0022400309,,TOR vs. MIA,W,16,3,7,0.429,0,4,0.0,2,2,1.0,0,2,2,0,1,2,0,2,8,17,1,Chris Boucher
22024,1628449,0022400046,,TOR @ MIA,L,13,1,5,0.2,1,3,0.333,0,0,0.0,1,5,6,2,0,0,2,2,3,-12,1,Chris Boucher
22024,1628449,0022400295,,TOR @ NOP,W,12,0,4,0.0,0,3,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-3,1,Chris Boucher
22024,1628449,0022400278,,TOR @ DET,L,22,4,9,0.444,1,4,0.25,1,1,1.0,4,3,7,0,1,1,0,0,10,11,1,Chris Boucher
22024,1628449,0022400275,,TOR @ CLE,L,14,3,7,0.429,0,3,0.0,4,4,1.0,1,2,3,0,2,0,0,3,10,4,1,Chris Boucher
22024,1628449,0022400261,,TOR vs. MIN,W,26,7,13,0.538,3,8,0.375,5,8,0.625,0,4,4,0,2,1,1,4,22,11,1,Chris Boucher
22024,1628449,0022400247,,TOR vs. IND,W,18,2,4,0.5,0,2,0.0,0,0,0.0,1,6,7,0,0,3,0,0,4,-10,1,Chris Boucher
22024,1628449,0022400230,,TOR @ BOS,L,20,5,6,0.833,2,3,0.667,3,3,1.0,4,1,5,0,0,0,1,1,15,0,1,Chris Boucher
22024,1628449,0022400011,,TOR vs. DET,L,14,1,5,0.2,0,2,0.0,0,0,0.0,1,6,7,1,0,2,2,0,2,-10,1,Chris Boucher
22024,1628449,0022400005,,TOR @ MIL,L,20,5,12,0.417,2,5,0.4,0,0,0.0,2,3,5,0,0,0,1,0,12,-11,1,Chris Boucher
22024,1628449,0022400211,,TOR @ LAL,L,20,6,9,0.667,2,4,0.5,4,5,0.8,2,3,5,3,1,0,1,0,18,-7,1,Chris Boucher
22024,1628449,0022400200,,TOR @ LAC,L,24,6,12,0.5,0,4,0.0,2,3,0.667,3,3,6,0,1,0,0,2,14,0,1,Chris Boucher
22024,1628449,0022400180,,TOR @ SAC,L,25,7,11,0.636,3,6,0.5,0,0,0.0,1,3,4,0,0,0,0,1,17,-1,1,Chris Boucher
22024,1628449,0022400166,,TOR @ DEN,L,14,1,3,0.333,0,1,0.0,0,0,0.0,1,3,4,1,1,1,2,1,2,-2,1,Chris Boucher
22024,1628449,0022400143,,TOR vs. SAC,W,25,9,13,0.692,4,6,0.667,2,3,0.667,0,5,5,1,0,0,0,1,24,13,1,Chris Boucher
22024,1628449,0022400137,,TOR vs. LAL,L,14,3,6,0.5,0,3,0.0,3,4,0.75,0,2,2,1,0,0,0,3,9,-13,1,Chris Boucher
22024,1628449,0022400117,,TOR @ CHA,L,17,6,10,0.6,1,4,0.25,0,0,0.0,1,3,4,1,0,1,1,1,13,4,1,Chris Boucher
22024,1628449,0022400107,,TOR vs. DEN,L,14,2,6,0.333,0,2,0.0,0,0,0.0,1,2,3,0,0,1,0,2,4,3,1,Chris Boucher
22024,1628449,0022400093,,TOR @ MIN,L,16,2,8,0.25,0,4,0.0,0,2,0.0,1,8,9,0,0,0,0,2,4,6,1,Chris Boucher
22024,1628449,0022400078,,TOR vs. PHI,W,19,0,5,0.0,0,4,0.0,4,4,1.0,0,3,3,1,2,4,1,0,4,5,1,Chris Boucher
22024,1628449,0022400067,,TOR vs. CLE,L,20,5,9,0.556,4,5,0.8,4,6,0.667,1,1,2,1,1,1,1,1,18,-17,1,Chris Boucher
22024,1630175,0022401156,,ORL vs. BOS,,11,3,7,0.429,3,6,0.5,1,1,1.0,0,4,4,2,0,0,0,1,10,20,0,Cole Anthony
22024,1630175,0022401149,,ORL vs. ATL,W,10,0,1,0.0,0,0,0.0,1,2,0.5,1,1,2,2,0,0,0,2,1,-7,1,Cole Anthony
22024,1630175,0022401112,,ORL @ WAS,W,14,2,5,0.4,2,5,0.4,2,2,1.0,0,1,1,0,0,1,0,1,8,-2,1,Cole Anthony
22024,1630175,0022400988,,ORL @ SAS,W,19,3,8,0.375,1,4,0.25,2,2,1.0,1,4,5,4,2,1,0,2,9,-5,1,Cole Anthony
22024,1630175,0022400979,,ORL @ CLE,W,6,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,0,2,-7,1,Cole Anthony
22024,1630175,0022400934,,ORL @ HOU,L,31,4,13,0.308,1,6,0.167,0,0,0.0,0,4,4,3,0,0,2,1,9,-10,1,Cole Anthony
22024,1630175,0022400917,,ORL @ MIL,W,31,8,13,0.615,4,6,0.667,2,2,1.0,1,3,4,9,1,3,2,5,22,8,1,Cole Anthony
22024,1630175,0022400944,,ORL vs. CHI,L,24,6,12,0.5,2,5,0.4,6,6,1.0,1,3,4,3,1,1,2,4,20,6,1,Cole Anthony
22024,1630175,0022400870,,ORL vs. TOR,L,23,3,11,0.273,1,3,0.333,0,0,0.0,0,1,1,1,1,1,3,5,7,5,1,Cole Anthony
22024,1630175,0022400845,,ORL vs. GSW,L,26,3,6,0.5,1,1,1.0,4,4,1.0,3,4,7,4,0,3,2,3,11,-7,1,Cole Anthony
22024,1630175,0022400830,,ORL vs. CLE,L,21,2,6,0.333,2,3,0.667,0,0,0.0,1,4,5,4,0,0,0,1,6,-11,1,Cole Anthony
22024,1630175,0022400815,,ORL vs. WAS,W,21,1,9,0.111,1,2,0.5,2,2,1.0,1,0,1,1,0,0,0,3,5,8,1,Cole Anthony
22024,1630175,0022400798,,ORL vs. MEM,L,34,6,12,0.5,2,4,0.5,3,4,0.75,3,6,9,7,2,1,3,2,17,6,1,Cole Anthony
22024,1630175,0022400790,,ORL @ ATL,W,32,7,13,0.538,1,2,0.5,2,2,1.0,1,4,5,3,3,1,2,5,17,10,1,Cole Anthony
22024,1630175,0022400770,,ORL vs. CHA,W,22,5,11,0.455,3,6,0.5,0,0,0.0,1,5,6,1,0,0,1,1,13,7,1,Cole Anthony
22024,1630175,0022400756,,ORL vs. ATL,L,18,3,5,0.6,1,1,1.0,0,0,0.0,0,1,1,4,2,1,4,3,7,4,1,Cole Anthony
22024,1630175,0022400743,,ORL vs. SAS,W,21,5,11,0.455,1,5,0.2,2,3,0.667,0,0,0,2,2,0,1,2,13,-21,1,Cole Anthony
22024,1630175,0022400730,,ORL @ DEN,L,22,2,8,0.25,0,2,0.0,1,2,0.5,1,1,2,3,1,0,3,3,5,-17,1,Cole Anthony
22024,1630175,0022400727,,ORL @ SAC,W,23,5,9,0.556,2,4,0.5,2,2,1.0,0,2,2,3,0,1,0,2,14,10,1,Cole Anthony
22024,1630175,0022400708,,ORL @ GSW,L,28,11,21,0.524,3,9,0.333,1,1,1.0,1,4,5,3,2,1,2,5,26,-7,1,Cole Anthony
22024,1630175,0022400687,,ORL @ UTA,L,27,7,11,0.636,2,5,0.4,7,7,1.0,2,5,7,4,1,1,1,3,23,6,1,Cole Anthony
22024,1630175,0022400678,,ORL @ POR,L,24,6,15,0.4,3,7,0.429,1,1,1.0,1,0,1,2,1,1,2,4,16,-12,1,Cole Anthony
22024,1630175,0022400652,,ORL @ MIA,L,18,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,7,1,1,0,5,0,15,1,Cole Anthony
22024,1630175,0022400638,,ORL vs. DET,W,19,3,3,1.0,1,1,1.0,0,0,0.0,1,2,3,0,0,0,4,3,7,7,1,Cole Anthony
22024,1630175,0022400593,,ORL vs. DEN,L,29,4,13,0.308,1,3,0.333,0,0,0.0,2,4,6,5,2,0,0,4,9,-13,1,Cole Anthony
22024,1630175,0022400577,,ORL @ BOS,L,31,9,15,0.6,2,5,0.4,3,3,1.0,3,4,7,0,1,0,2,2,23,-19,1,Cole Anthony
22024,1630175,0022400564,,ORL @ MIL,L,27,5,13,0.385,1,5,0.2,0,0,0.0,1,3,4,9,0,0,2,6,11,-8,1,Cole Anthony
22024,1630175,0022400544,,ORL vs. PHI,W,38,11,17,0.647,2,6,0.333,3,4,0.75,1,2,3,4,2,0,2,5,27,-6,1,Cole Anthony
22024,1630175,0022400526,,ORL vs. MIL,L,35,5,15,0.333,3,10,0.3,5,8,0.625,2,5,7,2,2,1,2,1,18,3,1,Cole Anthony
22024,1630175,0022400519,,ORL vs. MIN,L,27,5,13,0.385,0,3,0.0,2,3,0.667,0,3,3,5,2,2,4,1,12,-13,1,Cole Anthony
22024,1630175,0022400496,,ORL @ NYK,W,37,9,18,0.5,3,6,0.5,3,4,0.75,2,5,7,4,1,0,2,3,24,3,1,Cole Anthony
22024,1630175,0022400490,,ORL vs. UTA,L,28,5,14,0.357,2,4,0.5,0,0,0.0,0,4,4,0,0,3,1,5,12,-8,1,Cole Anthony
22024,1630175,0022400470,,ORL @ TOR,W,34,4,11,0.364,1,4,0.25,0,0,0.0,1,3,4,11,1,0,3,3,9,13,1,Cole Anthony
22024,1630175,0022400455,,ORL @ DET,L,13,3,12,0.25,0,3,0.0,2,3,0.667,1,1,2,1,2,0,1,2,8,1,1,Cole Anthony
22024,1630175,0022400436,,ORL vs. BKN,W,17,3,11,0.273,2,6,0.333,2,2,1.0,1,2,3,3,0,0,0,2,10,17,1,Cole Anthony
22024,1630175,0022400419,,ORL vs. NYK,L,6,2,5,0.4,1,1,1.0,0,0,0.0,0,1,1,0,0,0,2,0,5,-8,1,Cole Anthony
22024,1630175,0022400411,,ORL vs. MIA,L,12,0,4,0.0,0,2,0.0,0,0,0.0,0,3,3,2,0,0,4,4,0,-3,1,Cole Anthony
22024,1630175,0022400393,,ORL vs. BOS,W,17,4,9,0.444,0,2,0.0,2,2,1.0,0,2,2,5,0,0,5,5,10,6,1,Cole Anthony
22024,1630175,0022400377,,ORL vs. MIA,W,28,13,25,0.52,2,8,0.25,7,7,1.0,3,5,8,9,1,1,2,3,35,17,1,Cole Anthony
22024,1630175,0022400361,,ORL vs. OKC,L,13,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,2,0,0,4,2,3,-21,1,Cole Anthony
22024,1630175,0022401227,,ORL vs. NYK,L,9,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,5,0,1,0,0,4,1,1,Cole Anthony
22024,1630175,0022401201,,ORL @ MIL,L,15,2,12,0.167,0,3,0.0,0,0,0.0,0,0,0,2,0,0,0,0,4,-12,1,Cole Anthony
22024,1630175,0022400352,,ORL vs. PHX,W,29,6,14,0.429,2,6,0.333,0,0,0.0,0,2,2,3,1,2,3,3,14,17,1,Cole Anthony
22024,1630175,0022400333,,ORL @ PHI,L,14,2,3,0.667,2,3,0.667,0,0,0.0,1,0,1,4,0,0,2,1,6,3,1,Cole Anthony
22024,1630175,0022400053,,ORL @ NYK,L,13,3,5,0.6,1,2,0.5,3,3,1.0,0,3,3,3,0,0,2,4,10,2,1,Cole Anthony
22024,1630175,0022400305,,ORL @ BKN,W,5,1,4,0.25,1,2,0.5,0,0,0.0,1,1,2,1,0,0,1,0,3,-6,1,Cole Anthony
22024,1630175,0022400043,,ORL @ BKN,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,0,3,2,1,Cole Anthony
22024,1630175,0022400289,,ORL vs. CHI,W,11,3,6,0.5,1,3,0.333,2,2,1.0,0,1,1,1,0,0,1,2,9,-7,1,Cole Anthony
22024,1630175,0022400277,,ORL @ CHA,W,27,6,12,0.5,2,4,0.5,2,3,0.667,1,7,8,4,0,0,1,4,16,15,1,Cole Anthony
22024,1630175,0022400265,,ORL vs. DET,W,10,1,6,0.167,0,2,0.0,2,2,1.0,1,1,2,1,0,0,1,2,4,-5,1,Cole Anthony
22024,1630175,0022400263,,ORL @ LAL,W,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,2,1,Cole Anthony
22024,1630175,0022400259,,ORL @ LAC,L,3,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,1,0,0,1,0,3,3,1,Cole Anthony
22024,1630175,0022400249,,ORL @ PHX,W,3,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,1,0,-2,1,Cole Anthony
22024,1630175,0022400010,,ORL vs. PHI,W,4,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-8,1,Cole Anthony
22024,1630175,0022400217,,ORL vs. IND,W,5,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,2,-1,1,Cole Anthony
22024,1630175,0022400003,,ORL vs. CHA,W,10,2,5,0.4,1,2,0.5,1,2,0.5,1,2,3,2,1,0,1,2,6,-6,1,Cole Anthony
22024,1630175,0022400204,,ORL vs. WAS,W,15,3,4,0.75,2,3,0.667,8,8,1.0,1,1,2,0,0,0,2,2,16,6,1,Cole Anthony
22024,1630175,0022400186,,ORL vs. NOP,W,12,3,5,0.6,1,3,0.333,1,2,0.5,0,6,6,2,1,0,1,0,8,14,1,Cole Anthony
22024,1630175,0022400163,,ORL @ OKC,L,3,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,1,1,Cole Anthony
22024,1630175,0022400153,,ORL @ DAL,L,14,3,6,0.5,1,2,0.5,2,4,0.5,0,3,3,3,1,0,1,2,9,2,1,Cole Anthony
22024,1630175,0022400133,,ORL @ CLE,L,8,1,4,0.25,0,0,0.0,0,1,0.0,0,1,1,2,0,0,1,1,2,1,1,Cole Anthony
22024,1630175,0022400102,,ORL vs. IND,W,11,0,3,0.0,0,2,0.0,0,0,0.0,2,3,5,1,0,1,3,2,0,2,1,Cole Anthony
22024,1630175,0022400092,,ORL @ MEM,L,8,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,2,1,0,2,1,4,-11,1,Cole Anthony
22024,1630175,0022400077,,ORL vs. BKN,W,20,1,3,0.333,1,2,0.5,1,2,0.5,0,1,1,2,3,0,1,2,4,5,1,Cole Anthony
22024,1630175,0022400065,,ORL @ MIA,W,17,0,7,0.0,0,5,0.0,0,0,0.0,0,3,3,6,0,0,2,2,0,8,1,Cole Anthony
22024,1630625,0022401139,,POR vs. SAS,W,32,7,16,0.438,2,7,0.286,4,6,0.667,1,1,2,6,1,0,1,0,20,1,1,Dalano Banton
22024,1630625,0022401122,,POR @ CHI,L,34,9,22,0.409,2,6,0.333,1,2,0.5,0,3,3,3,0,1,1,4,21,4,1,Dalano Banton
22024,1630625,0022401116,,POR @ TOR,W,37,8,19,0.421,2,10,0.2,5,5,1.0,2,1,3,2,0,0,6,2,23,-3,1,Dalano Banton
22024,1630625,0022401097,,POR @ ATL,W,28,4,15,0.267,2,7,0.286,1,2,0.5,3,4,7,5,0,4,1,2,11,-1,1,Dalano Banton
22024,1630625,0022401082,,POR @ NYK,L,19,0,6,0.0,0,3,0.0,0,0,0.0,1,0,1,4,0,0,0,1,0,-19,1,Dalano Banton
22024,1630625,0022401066,,POR @ SAC,L,6,1,3,0.333,0,0,0.0,2,2,1.0,0,0,0,2,1,0,0,1,4,-2,1,Dalano Banton
22024,1630625,0022401051,,POR vs. CLE,L,14,1,6,0.167,1,2,0.5,0,0,0.0,2,2,4,2,0,0,0,0,3,-9,1,Dalano Banton
22024,1630625,0022401034,,POR vs. BOS,L,9,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,1,5,-1,1,Dalano Banton
22024,1630625,0022401022,,POR vs. DEN,W,29,6,10,0.6,2,5,0.4,5,6,0.833,0,3,3,5,3,3,2,0,19,14,1,Dalano Banton
22024,1630625,0022401008,,POR vs. MEM,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1,Dalano Banton
22024,1630625,0022400995,,POR vs. WAS,W,20,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,5,3,1,0,0,0,-6,1,Dalano Banton
22024,1630625,0022400980,,POR vs. TOR,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,Dalano Banton
22024,1630625,0022400938,,POR @ GSW,L,7,0,5,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-1,1,Dalano Banton
22024,1630625,0022400926,,POR vs. DET,L,15,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,2,1,0,0,1,2,-1,1,Dalano Banton
22024,1630625,0022400891,,POR @ BOS,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,1,Dalano Banton
22024,1630625,0022400876,,POR @ PHI,W,9,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,2,-2,1,Dalano Banton
22024,1630625,0022400867,,POR @ CLE,L,17,3,5,0.6,1,3,0.333,0,0,0.0,3,1,4,1,0,0,3,2,7,-13,1,Dalano Banton
22024,1630625,0022400853,,POR @ BKN,W,25,8,11,0.727,3,4,0.75,4,5,0.8,1,7,8,0,1,0,3,1,23,11,1,Dalano Banton
22024,1630625,0022400839,,POR @ WAS,W,11,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,4,1,0,1,1,2,5,1,Dalano Banton
22024,1630625,0022400827,,POR @ UTA,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,-4,1,Dalano Banton
22024,1630625,0022400810,,POR vs. CHA,W,11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,2,0,0,10,1,Dalano Banton
22024,1630625,0022400796,,POR vs. LAL,L,11,3,5,0.6,1,3,0.333,0,0,0.0,0,0,0,2,0,1,0,0,7,4,1,Dalano Banton
22024,1630625,0022400780,,POR @ DEN,L,31,5,13,0.385,3,8,0.375,1,3,0.333,0,1,1,5,1,0,4,0,14,-19,1,Dalano Banton
22024,1630625,0022400763,,POR @ DEN,L,28,6,16,0.375,3,7,0.429,7,9,0.778,1,0,1,6,0,1,2,0,22,-10,1,Dalano Banton
22024,1630625,0022400732,,POR vs. SAC,W,10,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,4,8,1,Dalano Banton
22024,1630625,0022400716,,POR vs. IND,W,2,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,1,Dalano Banton
22024,1630625,0022400678,,POR vs. ORL,W,15,3,5,0.6,2,4,0.5,3,4,0.75,0,2,2,0,0,0,1,0,11,4,1,Dalano Banton
22024,1630625,0022400647,,POR vs. OKC,L,8,2,4,0.5,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,2,4,-14,1,Dalano Banton
22024,1630625,0022400630,,POR @ CHA,W,16,0,4,0.0,0,3,0.0,2,2,1.0,0,1,1,1,0,1,1,2,2,-1,1,Dalano Banton
22024,1630625,0022400622,,POR @ ORL,W,13,4,9,0.444,2,4,0.5,0,0,0.0,0,0,0,3,1,2,1,0,10,6,1,Dalano Banton
22024,1630625,0022400607,,POR @ MIA,W,17,4,9,0.444,1,5,0.2,2,2,1.0,1,2,3,1,0,1,0,0,11,2,1,Dalano Banton
22024,1630625,0022400597,,POR vs. CHI,W,10,2,6,0.333,1,2,0.5,1,2,0.5,0,1,1,1,1,1,0,1,6,1,1,Dalano Banton
22024,1630625,0022400591,,POR vs. HOU,L,21,3,8,0.375,1,3,0.333,0,0,0.0,0,3,3,2,0,1,0,1,7,-8,1,Dalano Banton
22024,1630625,0022400575,,POR vs. LAC,L,25,7,17,0.412,4,8,0.5,5,6,0.833,0,3,3,1,1,0,1,1,23,-13,1,Dalano Banton
22024,1630625,0022400560,,POR vs. BKN,L,19,3,7,0.429,2,4,0.5,2,2,1.0,0,0,0,1,1,0,0,1,10,-8,1,Dalano Banton
22024,1630625,0022400536,,POR vs. MIA,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-5,1,Dalano Banton
22024,1630625,0022400521,,POR @ DAL,L,15,2,6,0.333,1,1,1.0,0,0,0.0,2,0,2,3,0,1,0,0,5,2,1,Dalano Banton
22024,1630625,0022400514,,POR @ NOP,W,15,2,6,0.333,0,3,0.0,0,0,0.0,0,1,1,2,2,0,0,1,4,1,1,Dalano Banton
22024,1630625,0022400468,,POR @ LAL,L,5,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-2,1,Dalano Banton
22024,1630625,0022400401,,POR @ DAL,L,13,1,3,0.333,0,2,0.0,1,2,0.5,0,1,1,3,0,0,3,0,3,0,1,Dalano Banton
22024,1630625,0022401219,,POR @ PHX,L,14,3,9,0.333,1,4,0.25,0,0,0.0,2,2,4,4,0,0,2,2,7,0,1,Dalano Banton
22024,1630625,0022401215,,POR vs. SAS,L,8,0,3,0.0,0,3,0.0,1,2,0.5,0,0,0,1,1,0,0,1,1,-4,1,Dalano Banton
22024,1630625,0022400358,,POR @ LAL,L,15,2,5,0.4,1,3,0.333,1,1,1.0,0,1,1,3,0,1,0,0,6,3,1,Dalano Banton
22024,1630625,0022400339,,POR vs. UTA,L,27,7,17,0.412,3,8,0.375,2,3,0.667,0,3,3,4,1,0,3,1,19,-19,1,Dalano Banton
22024,1630625,0022400060,,POR @ LAC,L,21,5,11,0.455,0,2,0.0,4,5,0.8,2,0,2,3,0,0,1,1,14,-4,1,Dalano Banton
22024,1630625,0022400312,,POR vs. DAL,L,25,4,8,0.5,0,0,0.0,1,2,0.5,0,3,3,5,0,0,2,0,9,-6,1,Dalano Banton
22024,1630625,0022400049,,POR vs. SAC,W,23,7,13,0.538,3,6,0.5,0,0,0.0,0,2,2,2,5,0,4,1,17,11,1,Dalano Banton
22024,1630625,0022400288,,POR @ IND,L,16,3,5,0.6,2,4,0.5,0,0,0.0,1,3,4,1,1,1,2,1,8,6,1,Dalano Banton
22024,1630625,0022400282,,POR @ MEM,L,24,4,10,0.4,2,7,0.286,1,2,0.5,0,2,2,2,0,0,3,2,11,1,1,Dalano Banton
22024,1630625,0022400267,,POR @ HOU,W,21,2,9,0.222,2,5,0.4,1,2,0.5,0,6,6,5,0,1,1,4,7,6,1,Dalano Banton
22024,1630625,0022400031,,POR @ HOU,L,12,0,6,0.0,0,3,0.0,1,2,0.5,0,2,2,2,1,0,2,2,1,-18,1,Dalano Banton
22024,1630625,0022400256,,POR @ OKC,L,25,3,11,0.273,3,8,0.375,1,2,0.5,0,4,4,2,0,3,3,1,10,-5,1,Dalano Banton
22024,1630625,0022400239,,POR vs. ATL,W,26,9,19,0.474,4,8,0.5,1,1,1.0,1,3,4,4,1,1,5,1,23,14,1,Dalano Banton
22024,1630625,0022400226,,POR vs. MIN,W,24,4,7,0.571,1,1,1.0,4,5,0.8,0,2,2,5,2,1,1,1,13,19,1,Dalano Banton
22024,1630625,0022400008,,POR vs. MIN,W,24,4,9,0.444,4,6,0.667,0,0,0.0,1,3,4,5,1,2,5,3,12,2,1,Dalano Banton
22024,1630625,0022400210,,POR vs. MEM,L,20,4,18,0.222,0,5,0.0,5,6,0.833,0,3,3,2,2,0,1,2,13,-13,1,Dalano Banton
22024,1630625,0022400193,,POR @ MIN,L,12,4,7,0.571,0,1,0.0,4,5,0.8,0,2,2,2,2,1,0,0,12,-2,1,Dalano Banton
22024,1630625,0022400183,,POR @ SAS,L,16,1,8,0.125,0,2,0.0,2,4,0.5,1,2,3,3,1,0,0,0,4,6,1,Dalano Banton
22024,1630625,0022400164,,POR @ NOP,W,12,8,9,0.889,2,3,0.667,2,2,1.0,0,1,1,1,2,0,1,0,20,21,1,Dalano Banton
22024,1630625,0022400149,,POR @ PHX,L,12,5,7,0.714,2,4,0.5,0,0,0.0,1,0,1,2,2,1,1,2,12,18,1,Dalano Banton
22024,1630625,0022400140,,POR vs. OKC,L,9,3,3,1.0,0,0,0.0,5,7,0.714,0,0,0,3,0,1,2,2,11,5,1,Dalano Banton
22024,1630625,0022400112,,POR @ SAC,L,2,1,1,1.0,0,0,0.0,0,3,0.0,0,0,0,0,0,0,1,0,2,2,1,Dalano Banton
22024,1630625,0022400099,,POR vs. NOP,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1,1,Dalano Banton
22024,1630625,0022400072,,POR vs. GSW,L,8,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,-10,1,Dalano Banton
22024,1641878,0022401158,,CHA @ TOR,,6,0,2,0.0,0,2,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-3,0,Damion Baugh
22024,1641878,0022401104,,CHA @ IND,L,17,1,9,0.111,0,1,0.0,0,0,0.0,2,0,2,3,0,0,2,2,2,-18,1,Damion Baugh
22024,1641878,0022400993,,CHA vs. ATL,L,33,4,11,0.364,1,3,0.333,2,2,1.0,1,8,9,5,1,0,3,2,11,-20,1,Damion Baugh
22024,1641878,0022400912,,CHA vs. BKN,W,29,6,17,0.353,2,6,0.333,0,1,0.0,1,1,2,4,0,0,2,0,14,3,1,Damion Baugh
